,Model Name,Product URL,Filename,Company,Type,Category Tags,Width (cm),Height (cm),Origin Country,Application
304,SCA 1120D,https://sg.lamitak.com/lemon-chiffon,lamitak_sca_1120d_-_lemon-chiffon_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
305,SCA 1145D,https://sg.lamitak.com/enfield,lamitak_sca_1145d_-_enfield_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
306,SCA 1139D,https://sg.lamitak.com/inspirations/by-nature-s-way/carrot,lamitak_sca_1139d_-_carrot.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
307,SCX 1158D,https://sg.lamitak.com/dandelion,lamitak_scx_1158d_-_dandelion_1.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
308,SCX 5138D,https://sg.lamitak.com/lime,lamitak_scx_5138d_-_lime_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
309,SCA 5133D,https://sg.lamitak.com/wasabi,lamitak_sca_5133d_-_wasabi_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
310,SCA 5113D,https://sg.lamitak.com/light-orange,lamitak_sca_5113d_-_light_orange_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
311,SCX 1169D,https://sg.lamitak.com/tangerine,lamitak_scx_1169d_-_tangerine_4x8_.jpg,lamitak,Laminate,"Dri-matt® Solids, Dri-matt® Finish",None,None,None,Carpentry
312,STP 1109,https://sg.lamitak.com/concha-lines,lamitak_stp_1109_-_concha_lines_4x8_.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
313,STP 1114,https://sg.lamitak.com/raider-lines,lamitak_stp_1114_-_raider_lines_4x8_.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
314,STP 1135,https://sg.lamitak.com/wintry-grey-lines,lamitak_stp_1135_-_wintry_grey_lines.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
315,STP 1136,https://sg.lamitak.com/pewter-lines,lamitak_stp_1136_-_pewter_lines.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
316,STP 1154,https://sg.lamitak.com/blueberry-lines,lamitak_stp_1154_-_blueberry_lines.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
317,STP 5108,https://sg.lamitak.com/olive-lines,lamitak_stp_5108_-_olive_lines.jpg,lamitak,Laminate,"Nanolines, Textured Finish",None,None,None,Carpentry
318,GPC 1144,https://sg.lamitak.com/catalog/product/view/id/14129/s/high-gloss-chalk/category/7/,lamitak_gpc_1144_-_high_gloss_chalk.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
319,GPC 1028,https://sg.lamitak.com/catalog/product/view/id/14111/s/high-gloss-chocolate/category/7/,lamitak_gpc_1028_-_high_gloss_chocolate_4x8_.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
320,GPC 1024,https://sg.lamitak.com/catalog/product/view/id/14109/s/high-gloss-orange/category/7/,lamitak_gpc_1024_-_high_gloss_orange_4x8_copy.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
321,GPC 1057,https://sg.lamitak.com/catalog/product/view/id/14107/s/high-gloss-marigold/category/7/,lamitak_gpc_1057_-_high_gloss_marigold_4x8_.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
322,GPC 1069,https://sg.lamitak.com/catalog/product/view/id/14105/s/high-gloss-silver/category/7/,lamitak_gpc_1069_-_high_gloss_silver_4x8_.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
323,GPC 1051,https://sg.lamitak.com/catalog/product/view/id/14103/s/high-gloss-wheat/category/7/,lamitak_gpc_1051_-_high_gloss_wheat_4x8_.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
324,GPC 1187,https://sg.lamitak.com/catalog/product/view/id/14101/s/high-gloss-pearl/category/7/,lamitak_gpc_1187_-_high_gloss_pearl.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
325,GPC 1066,https://sg.lamitak.com/catalog/product/view/id/14095/s/high-gloss-black/category/7/,lamitak_gpc_1066_-_high_gloss_black.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
326,GPC 2099,https://sg.lamitak.com/catalog/product/view/id/14093/s/high-gloss-pewter/category/7/,lamitak_gpc_2099_-_high_gloss_pewter_4x8_.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
327,GPC 1091,https://sg.lamitak.com/catalog/product/view/id/14059/s/high-gloss-white/category/7/,lamitak_gpc_1091_-_high_gloss_white.jpg,lamitak,Laminate,"High Gloss Solids, Gloss Finish",None,None,None,Carpentry
328,SHG 1187,https://sg.lamitak.com/catalog/product/view/id/14143/s/high-gloss-pearl/category/7/,lamitak_shg_1187_-_high_gloss_pearl.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
329,SHG 1171,https://sg.lamitak.com/catalog/product/view/id/14157/s/belize-gloss/category/7/,lamitak_shg_1171_-_belize_gloss_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
330,SHG 2099,https://sg.lamitak.com/catalog/product/view/id/14145/s/high-gloss-pewter/category/7/,lamitak_shg_2099_-_high_gloss_pewter_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
331,SHG 1051,https://sg.lamitak.com/catalog/product/view/id/14141/s/high-gloss-wheat/category/7/,lamitak_shg_1051_-_high_gloss_wheat_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
332,SHG 5127,https://sg.lamitak.com/catalog/product/view/id/14137/s/high-gloss-hickory/category/7/,lamitak_shg_5127_-_high_gloss_hickory_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
333,SHG 1112,https://sg.lamitak.com/catalog/product/view/id/14135/s/high-gloss-burgundy/category/7/,lamitak_shg_1112_-_high_gloss_burgundy_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
334,SHG 5135,https://sg.lamitak.com/catalog/product/view/id/14133/s/high-gloss-fuchsia/category/7/,lamitak_shg_5135_-_high_gloss_fuchsia_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
335,SHG 1169,https://sg.lamitak.com/catalog/product/view/id/14131/s/tangerine-gloss/category/7/,lamitak_shg_1169_-_tangerine_gloss_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
336,SHG 1065,https://sg.lamitak.com/catalog/product/view/id/14099/s/high-gloss-salsa/category/7/,lamitak_shg_1065_-_high_gloss_salsa_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
337,SHG 1172,https://sg.lamitak.com/catalog/product/view/id/14097/s/espalier-gloss/category/7/,lamitak_shg_1172_-_espalier_gloss_4x8_.jpg,lamitak,Laminate,", Gloss Finish",None,None,None,Carpentry
338,SHG 1151,https://sg.lamitak.com/high-gloss-cranberry,lamitak_shg_1151_-_high_gloss_cranberry_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
339,SHG 1152,https://sg.lamitak.com/high-gloss-jazzberry,lamitak_shg_1152_-_high_gloss_jazzberry_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
340,SHG 1140,https://sg.lamitak.com/rich-tangerine-gloss,lamitak_shg_1140_-_rich_tangerine_gloss_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
341,SHG 1155,https://sg.lamitak.com/high-gloss-frost,lamitak_shg_1155_-_high_gloss_frost_4x8__1.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
342,SHG 1154,https://sg.lamitak.com/high-gloss-blueberry,lamitak_shg_1154_-_high_gloss_blueberry_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
343,SHG 1124,https://sg.lamitak.com/high-gloss-nautical,lamitak_shg_1124_-_high_gloss_nautical_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
344,SHG 1147,https://sg.lamitak.com/high-gloss-cadet-blue,lamitak_shg_1147_-_high_gloss_cadet-blue_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
345,SHG 1143,https://sg.lamitak.com/high-gloss-oceanic,lamitak_shg_1143_-_high_gloss_oceanic_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
346,SHG 1173,https://sg.lamitak.com/amaryllis-gloss,lamitak_shg_1173_-_amaryllis_gloss.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
347,SHG 1160,https://sg.lamitak.com/high-gloss-jonquil,lamitak_shg_1160_-_high_gloss_jonquil_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
348,SHG 1157,https://sg.lamitak.com/high-gloss-candy-red,lamitak_shg_1157_-_high_gloss_candy_red_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
349,SHG 1159,https://sg.lamitak.com/high-gloss-celadon,lamitak_shg_1159_-_high_gloss_celadon_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
350,SHG 1163,https://sg.lamitak.com/high-gloss-brunswick,lamitak_shg_1163_-_high_gloss_brunswick_4x8_.jpg,lamitak,Laminate,"High Gloss Solids (1mm), Gloss Finish",None,None,None,Carpentry
351,PCA 1104S-4.5 x 8.5-4x8,https://sg.lamitak.com/catalog/product/view/id/14403/s/beige-ardenne-4-5-x-8-5-4x8/category/7/,small_image.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
352,CES 9501S,https://sg.lamitak.com/inspirations/by-nature-s-way/champagne,lamitak_ces_9501s_-_champagne_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
353,CES 9500S,https://sg.lamitak.com/picket-white,lamitak_ces_9500s_-_picket_white.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
354,PCA 1113S,https://sg.lamitak.com/collections/solids/staple-solids/chocolatier,lamitak_pca_1113s_-_chocolatier_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
355,PCA 5101S,https://sg.lamitak.com/designer-white,lamitak_pca_5101s_-_designer_white.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
356,PCA 5118S,https://sg.lamitak.com/collections/solids/staple-solids/sepia,lamitak_pca_5118s_-_sepia_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
357,PCA 1119S,https://sg.lamitak.com/collections/solids/types/oyster,lamitak_pca_1119s_-_oyster_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
358,PCA 1117S,https://sg.lamitak.com/collections/solids/types/saringa-cream,lamitak_pca_1117s_-_saringa_cream_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
359,PCA 1131S,https://sg.lamitak.com/collections/solids/types/magnolia,lamitak_pca_1131s_-_magnolia_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
360,PCA 1134S,https://sg.lamitak.com/collections/solids/types/irish-cream,lamitak_pca_1134s_-_irish_cream_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
361,PCA 1104S,https://sg.lamitak.com/collections/solids/types/beige-ardenne,lamitak_pca_1104s_-_beige_ardenne_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
362,PCA 1029S,https://sg.lamitak.com/warm-gray-2,lamitak_pca_1029s_-_warm_gray_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
363,PCA 1103S,https://sg.lamitak.com/collections/solids/types/moon-stone,lamitak_pca_1103s_-_moon_stone_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
364,PCA 5103S,https://sg.lamitak.com/collections/solids/types/honey-beige,lamitak_pca_5103s_-_honey_beige_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
365,PCA 5134S,https://sg.lamitak.com/cotton,lamitak_pca_5134s_-_cotton_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
366,PCA 5107S,https://sg.lamitak.com/caviar,lamitak_pca_5107s_-_caviar_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
367,PCA 1144S,https://sg.lamitak.com/chalk,lamitak_pca_1144s_-_chalk.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
368,PCA 1141S,https://sg.lamitak.com/misty-grey,lamitak_pca_1141s_-_misty_grey_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
369,PCA 5102S,https://sg.lamitak.com/frosty-white,lamitak_pca_5102s_-_frosty_white_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
370,CES 1108S,https://sg.lamitak.com/basic-black,lamitak_ces_1108s_-_basic_black.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
371,CES 9502S,https://sg.lamitak.com/silver-gray,lamitak_ces_9502s_-_silver_gray_4x8_.jpg,lamitak,Laminate,"Staple Solids, Suede Finish",None,None,None,Carpentry
372,DXP 1389BS,https://sg.lamitak.com/smoke-cloudy-cement,lamitak_-_smoke_cloudy_cement_dxp_1389bs_thumbnail.jpg,lamitak,Laminate,", Brushstrokes Finish",23,44,None,Carpentry
373,DXP 1388BS,https://sg.lamitak.com/pebble-cloudy-cement,lamitak_-_pebble_cloudy_cement_dxp_1388bs_thumbnail.jpg,lamitak,Laminate,", Brushstrokes Finish",23,44,None,Carpentry
374,DXP 1387BS,https://sg.lamitak.com/mood-cloudy-cement,lamitak_-_mood_cloudy_cement_dxp_1387bs_thumbnail.jpg,lamitak,Laminate,", Brushstrokes Finish",23,44,None,Carpentry
375,DXP 1386BS,https://sg.lamitak.com/salt-cloudy-cement,lamitak_-_salt_cloudy_cement_dxp_1386bs_thumbnail.jpg,lamitak,Laminate,", Brushstrokes Finish",23,44,None,Carpentry
376,DXP 1393MD,https://sg.lamitak.com/smoke-microcement,lamitak_-_smoke_microcement_dxp_1393md_thumbnail.jpg,lamitak,Laminate,", Microdots Finish",23,44,None,Carpentry
377,DXP 1392MD,https://sg.lamitak.com/pebble-microcement,lamitak_-_pebble_microcement_dxp_1392md_thumbnail.jpg,lamitak,Laminate,", Microdots Finish",23,44,None,Carpentry
378,DXP 1391MD,https://sg.lamitak.com/mood-microcement,lamitak_-_mood_microcement_dxp_1391md_thumbnail.jpg,lamitak,Laminate,", Microdots Finish",23,44,None,Carpentry
379,DXP 1390MD,https://sg.lamitak.com/salt-microcement,lamitak_-_salt_microcement_dxp_1390md_thumbnail.jpg,lamitak,Laminate,", Microdots Finish",23,44,None,Carpentry
380,DXP 1378K,https://sg.lamitak.com/grey-escher-litho,lamitak_-_grey_escher_litho_dxp_1378k_thumbnail.jpg,lamitak,Laminate,", Granite Finish",23,44,None,Carpentry
381,DXP 1377K,https://sg.lamitak.com/grey-escher,lamitak_-_grey_escher_dxp_1377k_thumbnail.jpg,lamitak,Laminate,", Granite Finish",23,44,None,Carpentry
382,DXP 1376K,https://sg.lamitak.com/beige-escher-litho,lamitak_-_beige_escher_litho_dxp_1376k_thumbnail.jpg,lamitak,Laminate,", Granite Finish",23,44,None,Carpentry
383,DXP 1375K,https://sg.lamitak.com/beige-escher,lamitak_-_beige_escher_dxp_1375k_thumbnail.jpg,lamitak,Laminate,", Granite Finish",23,44,None,Carpentry
384,DXP 1371K,https://sg.lamitak.com/gustave-beton,dxp_1371k_gustave_be_ton_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",23,44,None,Carpentry
385,DXP 1369K,https://sg.lamitak.com/claude-beton,dxp_1369k_claude_be_ton_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",23,44,None,Carpentry
386,DXP 1370K,https://sg.lamitak.com/auguste-beton,dxp_1370k_auguste_be_ton_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",23,44,None,Carpentry
387,DXP 1384K,https://sg.lamitak.com/scarpa-beton,lamitak_-_scarpa_beton_dxp_1384k_thumbnail.jpg,lamitak,Laminate,", Textured Finish",23,44,None,Carpentry
388,DXP 5358XM,https://sg.lamitak.com/dark-pompeo,lamitak_-_dark_pompeo_dxp_5358xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
389,DXP 5357XM,https://sg.lamitak.com/light-pompeo,lamitak_-_light_pompeo_dxp_5357xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",None,None,None,Carpentry
390,DXP 1382XM,https://sg.lamitak.com/raven-genesis,lamitak_-_raven_genesis_dxp_1382xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",23,44,None,Carpentry
391,DXP 1381XM,https://sg.lamitak.com/smoke-genesis,lamitak_-_smoke_genesis_dxp_1381xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",23,44,None,Carpentry
392,DXP 1380XM,https://sg.lamitak.com/oyster-genesis,lamitak_-_oyster_genesis_dxp_1380xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",23,44,None,Carpentry
393,DXP 1379XM,https://sg.lamitak.com/feather-genesis,lamitak_-_feather_genesis_dxp_1379xm_thumbnail.jpg,lamitak,Laminate,", Supermatt Finish",23,44,None,Carpentry
394,DXP 1363K,https://sg.lamitak.com/enzo-ercolano,dxp_1363k_enzo_ercolano_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
395,DXP 1361K,https://sg.lamitak.com/tito-ercolano,dxp_1361k_tito_ercolano_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
396,DXP 1360K,https://sg.lamitak.com/lucio-ercolano,dxp_1360k_lucio_ercolano_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
397,DXP 1362K,https://sg.lamitak.com/fabio-ercolano,dxp_1362k_fabio_ercolano_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
398,DXN 5310X,https://sg.lamitak.com/lava-slate,dxn_5310x_lava_slate_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
399,DXN 5308X,https://sg.lamitak.com/urban-slate,dxn_5308x_urban_slate_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
400,DXN 5322X,https://sg.lamitak.com/georgian-slate,dxn_5322x_georgian_slate_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
401,DXN 5309X,https://sg.lamitak.com/tortilla-slate,dxn_5309x_tortilla_slate_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
402,DXP 1332C,https://sg.lamitak.com/goyo-ramblas,dxp_1332c_goyo_ramblas_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
403,DXP 1329C,https://sg.lamitak.com/dario-ramblas,dxp_1329c_dario_ramblas_4x8_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
404,DXP 1330C,https://sg.lamitak.com/fito-ramblas,dxp_1330c_fito_ramblas_4x8_base_thumbnail.jpg,lamitak,Laminate,", Textured Finish",None,None,None,Carpentry
